ID_UNIDADE_GESTORA|NOME_UNIDADE_GESTORA|CODIGO_MUNICIPIO_UNIDADE_GESTORA|NATUREZA_ORGAO|EXERCICIO|ULTIMA_ATUALIZACAO|SegmentoFiscalizador|ULTIMA_ATUALIZACAO_PESSOAL
562|Instituto de Previdência do Município de Salgadinho|P125|5|2012|2012-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2013|2013-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2014|2014-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2015|2015-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2016|2016-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2017|2017-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2018|2018-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2019|2019-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2020|2020-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
562|Instituto de Previdência do Município de Salgadinho|P125|5|2021|2021-01-31T00:00:00|IRSU  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2012|2012-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2013|2013-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2014|2014-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2015|2015-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2016|2016-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
563|Prefeitura Municipal de Salgueiro|P126|13|2021|2021-01-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2012|2012-10-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2013|2013-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2014|2014-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2015|2015-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2016|2016-09-30T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
564|Câmara Municipal de Salgueiro|P126|14|2021|2021-01-31T00:00:00|IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2012||IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2013||IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2014||IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2015|2015-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2016|2016-10-31T00:00:00|IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
565|Autarquia Educacional de Salgueiro|P126|5|2021|2021-01-31T00:00:00|IRPE  |2020-12-31T00:00:00
567|Fundo de Previdência dos Servidores de Salgueiro (plano Financeiro)|P126|19|2017|2017-12-31T00:00:00|IRPE  |
567|Fundo de Previdência dos Servidores de Salgueiro (plano Financeiro)|P126|19|2018|2018-12-31T00:00:00|IRPE  |
567|Fundo de Previdência dos Servidores de Salgueiro (plano Financeiro)|P126|19|2019|2019-12-31T00:00:00|IRPE  |
567|Fundo de Previdência dos Servidores de Salgueiro (plano Financeiro)|P126|19|2020|2020-12-31T00:00:00|IRPE  |
567|Fundo de Previdência dos Servidores de Salgueiro (plano Financeiro)|P126|19|2021|2021-01-31T00:00:00|IRPE  |
570|Prefeitura Municipal de Saloá|P127|13|2012|2012-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2013|2013-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2014|2014-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2015|2015-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2016|2016-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2017|2017-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2018|2018-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2019|2019-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2020|2020-11-30T00:00:00|IRGA  |2020-12-31T00:00:00
570|Prefeitura Municipal de Saloá|P127|13|2021||IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2012|2012-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2013|2013-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2014|2014-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2015|2015-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2016|2016-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2017|2017-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2018|2018-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2019|2019-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2020|2020-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
571|Câmara Municipal de Saloá|P127|14|2021|2021-01-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2012|2012-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2013|2013-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2014|2014-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2015|2015-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2016|2016-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2017|2017-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2018|2018-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2019|2019-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2020|2020-12-31T00:00:00|IRGA  |2020-12-31T00:00:00
572|Fundo de Previdência Municipal de Saloá|P127|5|2021||IRGA  |2020-12-31T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2012|2012-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2013|2013-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2014|2014-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2015|2015-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2016|2016-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2017|2017-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2018|2018-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2019|2019-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2020|2020-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
573|Prefeitura Municipal de Sanharó|P128|13|2021|2021-01-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2012|2012-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2013|2013-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2014|2014-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2015|2015-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2016|2016-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2017|2017-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2018|2018-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2019|2019-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2020|2020-12-31T00:00:00|IRBE  |2020-11-30T00:00:00
574|Câmara Municipal de Sanharó|P128|14|2021|2021-01-31T00:00:00|IRBE  |2020-11-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2012|2012-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2013|2013-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2014|2014-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2015|2015-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2016|2016-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2017|2017-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2018|2018-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2019|2019-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2020|2020-12-31T00:00:00|IRSU  |2017-04-30T00:00:00
576|Prefeitura Municipal de Santa Cruz do Capibaribe|P129|13|2021|2021-01-31T00:00:00|IRSU  |2017-04-30T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2012|2012-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2013|2013-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2014|2014-11-30T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2015|2015-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2016|2016-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2017|2017-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2018|2018-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2019|2019-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2020|2020-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
577|Câmara Municipal de Santa Cruz do Capibaribe|P129|14|2021|2021-01-31T00:00:00|IRSU  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2012|2012-04-30T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2013|2013-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2014|2014-11-30T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2015|2015-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2016|2016-08-31T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
579|Prefeitura Municipal de Santa Maria da Boa Vista|P130|13|2021||IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2012|2012-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2013|2013-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2014|2014-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2015|2015-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2016|2016-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
580|Câmara Municipal de Santa Maria da Boa Vista|P130|14|2021|2021-01-31T00:00:00|IRPE  |2020-12-31T00:00:00
581|Fundo Municipal de Previdência de Santa Maria da Boa Vista|P130|19|2017|2017-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
581|Fundo Municipal de Previdência de Santa Maria da Boa Vista|P130|19|2018|2018-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
581|Fundo Municipal de Previdência de Santa Maria da Boa Vista|P130|19|2019|2019-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
581|Fundo Municipal de Previdência de Santa Maria da Boa Vista|P130|19|2020|2020-12-31T00:00:00|IRPE  |2020-12-31T00:00:00
581|Fundo Municipal de Previdência de Santa Maria da Boa Vista|P130|19|2021||IRPE  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2012|2012-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2013|2013-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2014|2014-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2015|2015-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2016|2016-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2017|2017-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2018|2018-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2019|2019-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2020|2020-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
582|Prefeitura Municipal de Santa Maria do Cambucá|P131|13|2021|2021-01-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2012|2012-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2013|2013-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2014|2014-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2015|2015-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2016|2016-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2017|2017-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2018|2018-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2019|2019-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2020|2020-12-31T00:00:00|IRSU  |2020-12-31T00:00:00
583|Câmara Municipal de Santa Maria do Cambucá|P131|14|2021|2021-01-31T00:00:00|IRSU  |2020-12-31T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2012|2012-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2013|2013-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2014|2014-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2015|2015-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2016|2016-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2017|2017-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2018|2018-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2019|2019-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2020|2020-12-31T00:00:00|IRAR  |2020-11-30T00:00:00
584|Prefeitura Municipal de Santa Terezinha|P132|13|2021|2021-01-31T00:00:00|IRAR  |2020-11-30T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2012|2012-11-30T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2013|2013-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2014|2014-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2015|2015-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2016|2016-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2017|2017-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2018|2018-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2019|2019-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2020|2020-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
585|Câmara Municipal de Santa Terezinha|P132|14|2021|2021-01-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2012|2012-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2013|2013-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2014|2014-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2015|2015-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2016|2016-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2017|2017-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2018|2018-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2019|2019-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2020|2020-12-31T00:00:00|IRAR  |2020-12-31T00:00:00
586|Instituto de Previdência Social do Município de Santa Terezinha (plano Financeiro)|P132|5|2021|2021-01-31T00:00:00|IRAR  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2012|2012-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2013|2013-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2014|2014-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2015|2015-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2016|2016-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2017|2017-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2018|2018-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2019|2019-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2020|2020-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
587|Prefeitura Municipal de São Benedito do Sul|P133|13|2021|2021-01-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2012|2012-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2013|2013-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2014|2014-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2015|2015-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2016|2016-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2017|2017-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2018|2018-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2019|2019-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2020|2020-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
588|Câmara Municipal de São Benedito do Sul|P133|14|2021|2021-01-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2012|2012-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2013|2013-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2014|2014-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2015|2015-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2016|2016-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2017|2017-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2018|2018-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2019|2019-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2020|2020-12-31T00:00:00|IRPA  |2020-12-31T00:00:00
589|Instituto de Previdência dos Servidores Municipais de São Benedito do Sul (plano Financeiro)|P133|5|2021|2021-01-31T00:00:00|IRPA  |2020-12-31T00:00:00
